id_producto,clave,no_parte,nombre,modelo,id_marca,id_categoria,id_subcategoria
9439,PAPXRX100,003M02021,Papel Bond Digital Paper Oficio,003M02021,175,5,117
9440,PAPXRX110,003M02012,Papel Bond EcolÛgico Oficio,003M02012,175,5,117
9441,PAPXRX120,003M02040,Papel Bond Office Paper Carta,003M02040,175,5,117
9442,PAPXRX130,003M02041,Papel Bond Office Paper Oficio,003M02041,175,5,117
9443,ACCLEN3330,40AL140CWW ,Power Bank,40AL140CWW USB-C,96,627,767
9444,ACCLEN3340,4Y50R20864,Mouse Inal·mbrico,4Y50R20864,96,610,110
9445,ROUTPL840,ARCHER-C20W,ROUTER AC WISP,Archer C20(W),161,629,132
9446,ACPTPL480,CPE605,Access Point para exterior,Pharos MAXtream,161,629,25
9447,ACCSMP140,BCD-2000AUG,Torretas para Punto de Venta,BCD-2000AUG,194,636,738
9448,ACCSMP150,BCD-2000AG,Torretas para Punto de Venta,BCD-2000AG,194,636,738
9449,PANPAN290,TC-50GX500X,Pantalla 4K,TC-50GX500X,122,625,671
9450,PANPAN300,TC-55GX500X,Pantalla 4K,TC-55GX500X,122,625,671
9451,MONBNQ1150,9H.LHLLA.TBL,Monitor,GW2283,25,3,107
9452,LCTMTR1770,1950GSR-2USB-N,Lector de CÛdigo de Barras,XENON XP 1950G,76,634,96
9453,LCTMTR1780,CT40-L1N-1NC110F,,Dolphin CT40,76,634,163
9454,BOCMST2780,EL-995470,AudÌfonos Inal·mbricos,Viva Buds PRO,125,627,978
9455,TLCSMG1280,SM-T295NZKATCE,Tablet,Galaxy Tab A 8,135,616,591
9456,ACCDLL3350,210-ARIO,Dock,WD19 DE 130W,506,617,1032
9457,KITDLL110,580-AFTI,Kit Teclado y Mouse,KM117,506,610,517
9458,MOUGEN1960,TB-924788,Mouse Inal·mbrico,TB-924788,233,610,110
9459,REGVGO030,AVR-200,Regulador,AVR-200,259,127,810
9460,BOCVGO1170,BTM-300,AudÌfonos para Moto,BTM-300,259,627,978
9461,GABVGO180,GAB-200,Gabinete,GAB-200,259,3,79
9462,ACCRBT1520,789536DN,CARGADOR USB PARA AUTO,789536DN,267,627,770
9463,ACCRBT1510,789536DB,Cargador USB para Auto,789536DB,267,627,770
9464,ACCRBT3400,005027,CARGADOR USB DE PEDESTAL MICRO USB,005027,267,627,770
9465,PANHSE620,40H4000FM,Smart TV,40H4000FM,368,625,671
9466,TONHPP3710,W1103A,Cartucho TÛner Continuo,Negro 103A,362,5,53
9467,TONHPP3730,W1104A,Tambor,104A,362,5,53
9468,GABSTY030,XZCGB01A,Gabinete Gaming,XZ105,497,830,832
9469,GABSTY040,XZCGB02A,GABIENTE GAMER ,XZ110,497,830,832
9470,SWTTPL670,TL-SG1008MP,SWITCH POE ADMINISTRABLE,TL-SG1008MP,161,629,143
9471,SWTTPL690,TL-SL1218MP,SWITCH POE,TL-SL1218MP,161,629,143
9472,SWTTPL700,TL-SG116,SWITCH GIGABIT,TL-SG116,161,629,143
9473,SWTTPL710,LS105G,SWITCH GIGABIT,LS105G,161,629,143
9474,SWTTPL720,LS108G,SWITCH GIGABIT,LS108G,161,629,143
9475,ACCTPL590,TX-6610,Terminal GPON Gigabit,TX-6610,161,629,132
9476,ROUTPL870,Archer XR500V,Router Gigabit VoIP GPON AC,Archer XR500V,161,629,132
9477,CAMTPL180,TAPO C200,CAMARA WIFI PANORAMICA,TAPO C200,161,632,49
9478,MTFHPI1200,4QD21A,Multifuncional,Neverstop Laser 1200a,362,621,793
9479,MTFHPI1545,Z4B53A,Multifuncional,Ink Tank Wireless 415,362,621,793
9480,SUPAPC110,P6WU2,Supresor de picos,P6WU2,15,642,763
9481,NBKAPC2180,SMT2200RM2UC,No Break,SMT2200RM2UC,15,127,809
9482,ACCTPL620,PLT12-C+,MÛdulo √ìptico SFP GPON OLT,PLT12-C+,161,630,710
9483,ACCTPL610,PLT12-B+,MÛdulo √ìptico SFP GPON OLT,PLT12-B+,161,630,710
9484,KITTPL270,Deco E4(1-Pack),SISTEMA MESH WIFI,Deco E4(1-Pack),161,629,702
9485,KITTPL280,Deco E4(3-Pack),KIT SISTEMA MESH,Deco E4(3-Pack),161,629,702
9486,IPDMAC3140,MUQW2LZ/A,iPad Mini 5ta GeneraciÛn,MUQW2LZ/A,193,520,532
9487,IPDMAC3130,MUQX2LZ/A,iPad Mini 5ta GeneraciÛn,MUQX2LZ/A,193,520,532
9488,IPDMAC3180,MUU32LZ/A,iPad Mini,MUU32LZ/A,193,520,532
9489,CABITL4330,741538,Cable de Red Cat6a S/FTP,741538,85,677,683
9490,CABITL4340,741477,Cable de Red Cat6a S/FTP,741538,85,677,683
9491,CABITL4350,741521,Cable de Red Cat6a S/FTP,741521,85,677,683
9492,CABITL4360,741484,Cable de Red Cat6a S/FTP,741484,85,677,683
9493,CABITL4370,313834,Cable de Red Cat6a S/FTP,313834,85,677,683
9494,CABITL4380,315982,Cable de Red Cat6a S/FTP,315982,85,677,683
9495,CABITL4390,741491,Cable de Red Cat6a S/FTP,741491,85,677,683
9496,ROUASS230,90IG03E0-BA1100,Router,RT-N300/B1,20,629,132
9497,MALRBT270,180611-2,Maletin para Laptop,180611-2,267,627,77
9498,CABITL4400,741545,Cable de Red,741545,85,677,683
9499,CABITL4410,741507,Cable de Red,741507,85,677,683
9500,CABITL4420,741514,Cable de Red,741514,85,677,683
9501,CABITL4430,741552,Cable de Red,741552,85,677,683
9502,CABITL4440,741569,Cable de Red,741569,85,677,683
9503,CABITL4450,354080,Cable HDMI de Ultra Alta Velocidad,354080,102,677,991
9504,CABITL4460,355414,Cable HDMI √ìptico ClasificaciÛn PlÈnum,355414,102,677,991
9505,CABITL4470,355438,Cable HDMI √ìptico ClasificaciÛn PlÈnum,355438,102,677,991
9506,CABITL4480,355445,Cable HDMI √ìptico ClasificaciÛn PlÈnum,355445,102,677,991
9507,TLCVGO580,PAD-7-V5-BK,Tablet,PAD-7-V5-BK,259,616,591
9508,TLCVGO590,PAD-7-V5-BL,Tablet,PAD-7-V5-BL,259,616,591
9509,TLCVGO600,PAD-7-V5-RD,Tablet,PAD-7-V5-RD,259,616,591
9510,TLCVGO610,PAD-7-V5 WH,Tablet,PAD-7-V5-WH,259,616,591
9511,TECVGO140,KBG400-B,Teclado Mecanico Gamefactor,KBG400-B,259,830,837
9512,TECVGO150,KBG400-R,Teclado Mecanico Gamefactor,KBG400-R,259,830,837
9513,ACCITL5640,152990,Convertidor de USB-C a Multipuertos de A/V,152990,102,677,694
9514,ACCITL5800,152976,Adaptador USB 3.1 SuperSpeed a SATA y CFAST,152976,85,610,652
9515,TARITL780,102049,Lector de Tarjetas Inteligentes,102049,102,3,97
9516,ACCITL5710,207898,Matriz HDMI 4 x 2,207898,102,677,996
9517,ACCITL5720,207904,Matriz HDMI 4 x 4,207904,102,677,996
9518,ACCITL5610,440295,Candado de Seguridad Wedge para Laptops,440295,102,617,1031
9519,ACCITL5630,461498,Soporte VESA Universal para Laptop ,461498,102,610,799
9520,ACCITL5780,152662,Cable DisplayPort a HDMI,152662,102,677,993
9521,ACCITL5790,152679,Cable DisplayPort a HDMI,152679,102,677,993
9522,ACCITL5810,153188,Cable DisplayPort a HDMI,153188,102,677,993
9523,ACCITL5820,153195,Cable DisplayPort a HDMI,153195,102,677,993
9524,ACCITL5830,153201,Cable DisplayPort a HDMI,153201,102,677,993
9525,ACCITL5840,153218,Cable DisplayPort a HDMI,153218,102,677,993
9526,ACCITL5850,153225,Cable Mini DisplayPort a HDMI,153225,102,677,993
9527,ACCITL5870,153249,Cable Mini DisplayPort a HDMI,153249,102,677,993
9528,ACCITL5860,153232,Cable Mini DisplayPort a HDMI,153232,102,677,993
9529,ACCITL5880,153270,Cable Mini DisplayPort a HDMI,153270,102,677,993
9530,ACCITL5890,153287,Cable Mini DisplayPort a HDM,153287,102,677,993
9531,ACCITL5900,153294,Cable Mini DisplayPort a HDMI,153287,102,677,993
9532,IPDMAC3190,MUU52LZ/A,iPad Mini,MUU52LZ/A,193,520,532
9533,IPDMAC3200,MUU62LZ/A,iPad Mini,MUU62LZ/A,193,520,532
9534,IPDMAC3210,MUX52LZ/A,iPad Mini Wi-Fi + Celular,MUX52LZ/A,193,520,532
9535,IPDMAC3220,MUX62LZ/A,iPad Mini Wi-Fi + Celular,MUX62LZ/A,193,520,532
9536,IPDMAC3230,MUX72LZ/A,iPad Mini Wi-Fi + Celular,MUX72LZ/A,193,520,532
9537,IPDMAC3240,MUXC2LZ/A,iPad Mini Wi-Fi + Celular,MUXC2LZ/A,193,520,532
9538,IPDMAC3250,MUXD2LZ/A,iPad Mini Wi-Fi + Celular,MUXD2LZ/A,193,520,532
9539,IPDMAC3260,MUXE2LZ/A,iPad Mini Wi-Fi + Celular,MUXE2LZ/A,193,520,532
9540,ACCROK130,3920MX,Reproductor de Streaming Premiere,3920MX,433,625,815
9541,EXTDLL3550,N_V3XXX_N1_N3,ExtensiÛn de Garantia para Equipo Vostro 3XXX,N_V3XXX_N1_N3,506,617,647
9542,EXTDLL3400,N_L3XXX_N3_P3,ExtensiÛn de Garantia Equipo  Latitude 3XXX,N_L3XXX_N3_P3,506,617,647
9543,EXTDLL2870,N_L5XXX_N3_P3,ExtensiÛn de Garantia Equipo Latitude 5XXX ,N_L5XXX_N3_P3,506,617,647
9544,GABGEN2720,TB-924887,Gabinete,TB-924887,233,3,79
"9545,KITACT600,TB-924856,""Kit Teclado, Mouse y Bocinas 2.0"",TB-924856,233,610,517"
9546,COMLEN8360,81LK000ULM,Laptop,IdeaPad L340,96,616,585
9547,MEMKGN1430,HX426C16FB3/16,Memoria RAM,HYPERX FURY,90,3,101
9548,TVIASS1910,ROG-STRIX-RTX2060S-A8G-GAMING,Tarjeta de Video Gaming,ROG-STRIX-RTX2060S-A8G-GAMING,20,830,836
9549,ACCHHP1670,CT40-HB-1,Base de Carga,CT40-HB-1,76,636,739
9550,TVIAMD030,WX 7100,Tarjeta de Video,Radeon Pro WX 7100,11,618,156
9551,TVIAMD040,WX 5100,Tarjeta de Video,Radeon Pro WX 5100,11,618,156
9552,TVIAMD050,WX 4100,Tarjeta de Video,WX 4100,11,618,156
9553,TVIAMD060,WX 3200,Tarjeta de Video,Radeon Pro WX 3200,11,618,156
9554,TVIAMD070,WX 3100,Tarjeta de Video,Radeon Pro WX 3100,11,618,156
9555,BOCSNY330,LFS50G/B,Bocina,LF-S50G/B,146,626,41
9556,ACCYEY120,YGF-68901,MousePad Gamer,FLOW 2800,545,830,840
9557,ACCYEY130,YGG-68902,MousePad Gamer,GLIDER 2700,545,830,840
9558,ROUTPL930,Archer AX10,Router Inal·mbrico,Archer AX10,161,629,132
9559,ROUTPL920,Archer AX50,Router Inal·mbrico,Archer AX50,161,629,132
9560,ROUTPL910,Archer AX6000,Router Inal·mbrico Nueva GeneraciÛn ,Archer AX6000,161,629,132
9561,ACPTPL490,RE650,Expansor de Rango Inal·mbrico ,AC2600,161,629,702
9562,SWTTPL740,LS1008,Switch No administrable ,LS1008,161,629,143
9563,SWTTPL730,LS1005,Switch No administrable,LS1005,161,629,143
9564,INVDTS030,IN-5000,Inversor Cargador Solar HÌbrido,IN-5000,51,954,956
9565,MEMKGT9700,KVR24S17D8/16,Memoria SO-DIMM DDR4,KVR24S17D8/16,90,3,101
9566,COMDEL1560,F7HXV,Laptop,,506,616,585
9567,ACCTCH9030,TZ18TLBP24,Trolley Bag para Viajes,TZ18TLBP24,155,617,1024
9568,BOCGET260, Gam-31501N,Bocina Bluetooth Melodic,GAM-31501N,544,626,41
9569,BOCGET270,Gam-31501R,BOCINA BT MELODIC,GAM-31501R,544,626,41
9570,BOCGET280,Gal-31502N,Bocina bluetooth LOUD,GAL-31502N,544,626,41
9571,BOCGET300,Gai-29901R,Manos Libres,GAI-29901R,544,627,978
9572,BOCGET310,Gai-29901V,Manos Libres, GAI-29901V,544,627,978
9573,BOCGET320,Gai-29901G,Manos Libres,GAI-29901G,544,627,978
9574,BOCGET330,Gat-29701B,AudÌfonos Manos Libres,GAT-29701B,544,627,978
9575,ACCITL5950,152983,Convertidor de USB-C a Multipuertos de A/V,152983,102,677,694
9576,ACCITL5960,461603,Soporte Universal de Pared para Monitor con P,461603,102,627,142
9577,ACCMST4020, PC-171744,Trituradora de Papel, PC-171744,125,5,117
9578,BOCMST2800,EL-995401,Mini Bafle Bluetooth,EL-995401,125,626,41
9579,BOCMST2790,PC-112860,Bafle Dual Inalambrico,PC-112860,125,626,41
9580,BOCMST2810,EL-995265,AUD√çFONOS,ON-EAR,125,627,978
9581,BOCMST2820,EL-995272,AUD√çFONOS,ON-EAR,125,627,978
9582,MALGEN3530,CM-950011,MOCHILA LAPTOP 15‚Äù ,City Motion,125,617,1024
"9583,MALGEN3540,CM-950028,""MOCHILA LAPTOP 15"""""",City Motion,125,617,1024"
9584,MALGEN3550,CM-950035,Mochila para Laptop,City Motion,125,617,1024
9585,COMLEN7840,81HQ00NVLM,Laptop,V130,96,616,585
9586,COMLEN8100,81MS001DLM,Laptop,V145,96,616,585
9587,TECGEN950,AC-926638,Teclado Inal·mbrico Multimedia ,AC-926638,6,610,157
9588,MOUNCB380,NA-0936,Mouse Gamer Crossfire,NA-0936,195,830,834
9589,MOUNCB390,NA-0937,Mouse Gamer Horus,NA-0937,195,830,834
9590,MEMDAT4860,AUSDH32GUICL10A1-RA1,Micro SD,AUSDH32GUICL10A1-RA1,8,609,608
9591,MEMDAT4870,AUSDX64GUICL10A1-RA1,Micro SD,AUSDX64GUICL10A1-RA1,8,609,608
9592,MEMDAT4820,AUV250-16G-RBK,Memoria USB 2.0,UV250,8,609,100
9593,MEMDAT4830,AUV250-32G-RBK ,Memoria USB 2.0,UV250,8,609,100
9594,MEMDAT4880,AUD310-64G-RBK,Memoria USB,UD310,8,609,100
9595,DDUDAT1120,AHD330-1TU31-CBK,Disco Duro Externo,HD330,8,609,606
9596,DDUDAT1130,AHD330-2TU31-CBK,Disco Duro Externo,HD330,8,609,606
9597,DDUDAT1140,AHD330-4TU31-CBK,Disco Duro Externo,HD330,8,609,606
9598,DDUDAT1150,ASD600Q-960GU31-CBK,SSD Externo,960GB,8,609,606
9599,ASPKBZ100,00-5610-1,Aspiradora 2.5 Galones,WD-2.5 K,92,10,315
9600,ASPKBZ110,00-5467-6,Aspiradora 6 Galones,WD-6 K2,92,10,315
9601,SUPAPC140,P6U4,Supresor de Picos,P6U4,15,642,763
9602,BOCLFA160,LA-928281,Audifonos Over Ear,Juggle,561,627,978
9603,BOCLFA140,LA-928274,Audifonos Over Ear,Juggle,561,627,978
9604,BOCLFA150,LA-928267,Audifonos Over Ear,Juggle,561,627,978
9605,BOCLFA020,LA-925877,AudÌfonos,Truth X,561,627,978
9606,BOCLFA090,LA-927277,Audifonos Over Ear ,Aura,561,627,978
9607,BOCLFA080,LA-927260,Audifonos Over Ear ,Aura,561,627,978
9608,BOCLFA060,LA-927253,Audifonos On Ear,Vibe,561,627,978
9609,BOCLFA050,LA-927246,Audifonos On Ear,Vibe,561,627,978
9610,BOCLFA120,LA-927239,Audifonos On Ear,Feel,561,627,978
9611,BOCLFA110,LA-927222,Audifonos On Ear,Feel,561,627,978
9612,BOCLFA170,LA-927192,Bocina Port·til Bluetooth,Anthem,561,626,41
9613,BOCLFA190,LA-927185,Bocina Port·til Bluetooth,Anthem,561,626,41
9614,BOCLFA210,LA-926034,Bocina Port·til Bluetooth,Bunker,561,626,41
9615,BOCLFA200,LA-926003,Bocina Port·til Bluetooth,Empath,561,626,41
9616,BOCLFA070,LA-925938,Audifonos Over Ear,Aura,561,627,978
9617,BOCLFA030,LA-925914,Audifonos Over Ear,MIX,561,627,978
9618,BOCLFA100,LA-925884,Audifonos On Ear,Feel,561,627,978
9619,BOCLFA180,LA-924528,Bocina Port·til Bluetooth,Anthem,561,626,41
9620,BOCLFA220,LA-927291,Bocina Port·til Bluetooth,ULTRA GEAR,561,626,41
9621,BOCLFA040,LA-925921,Audifonos On Ear,Vibe,561,627,978
9622,BOCLFA130,LA-925990,Audifonos Over Ear,Oblivion,561,627,978
9623,BOCLFA230,LA-923707,Bocina Port·til Bluetooth,ULTRABOX,561,626,41
9624,ACCTRL4190,P134-001-VGA,Adaptador,P134-001-VGA,164,630,713
9625,CABTRL2770,P006-006,Cable de AlimentaciÛn de CA para PC,P006-006,164,677,679
9626,CABTRL2780,U050-006,Cable USB 2.0 de Alta Velocidad,U050-006,164,677,693
9627,TECDLL080,580-ADMT,Teclado,KB216 (InglÈs),506,610,157
9628,ACCBRT480,LT6505,Bandeja Opcional,LT6505 de 520 hojas,30,604,623
9629,ACCBRT500,LT6500,Bandeja Opcional ,LT6500 de 520 Hojas,30,604,623
9630,CARBRT3580,TN439M,TÛner,TN439M,30,5,53
9631,CARBRT3590,TN439Y,TÛner,TN439Y,30,5,53
9632,CARBRT3570,TN439C,TÛner,TN439C,30,5,53
9633,CARBRT3560,TN439BK,TÛner,TN439BK,30,5,53
9634,CARBRT2920,TZES941,Cinta,TZES941,30,5,55
9635,CARBRT3040,TZES651,Cinta,TZES651,30,5,55
9636,CARBRT2900,TZES641,Cinta,TZES641,30,5,55
9637,CARBRT3010,TZES631,Cinta,TZES631,30,5,55
9638,CARBRT2510,TZES221,Cinta,TZES221,30,5,55
9639,CARBRT3030,TZES151,Cinta,TZES151,30,5,55
9640,CARBRT3020,TZES141,Cinta,TZES141,30,5,55
9641,CARBRT3000,TZES131,Cinta,TZES131,30,5,55
9642,CARBRT3670,TZE441,Cinta Laminada,TZE441,30,5,55
9643,CARBRT3660,HSE-251,Tubo Termo Retr·ctil ,HSE-251,30,5,55
9644,CARBRT3610,HSE231,Tubo Termo Retr·ctil,HSE231,30,5,55
9645,CARBRT3650,HSE211,Tubo Termo Retr·ctil,HSE211,30,5,55
9646,DDUSGT1320,ST14000VN0008,Disco Duro,ST14000VN0008,139,619,64
9647,MEMKGN1510,HX426C16FB3/8,Memoria RAM,HYPERX FURY 8 GB,90,3,101
9648,IMPKYC710,P3260dn,Impresora Monocrom·tica,ECOSYS P3260dn,252,621,792
9649,IMPKYC700,P3155DN,Impresora Monocrom·tica,ECOSYS P3155DN,252,621,792
9650,IMPKYC690,P3150DN,Impresora Monocrom·tica,ECOSYS P3150DN,252,621,792
9651,IMPKYC680,P3145DN,Impresora Monocrom·tica,ECOSYS P3145DN,252,621,792
9652,CPUINT3450,BX80684I79700F,Procesador Intel¬Æ Core‚Ñ¢ i7-9700F,BX80684I79700F,84,3,104
9653,PANSAN030,SMX32FINF,Smart TV LED,SMX32FINF,562,625,671
9654,PANSAN040,SMX-4319USSM,Smart TV LED,SMX-4319USSM,562,625,671
9655,SCAFJT160,CG01000-292501,Esc·ner,FI-7030,558,9,66
9656,ACCNCB960,NA-0110,Adaptador Tipo C a VGA,NA-0110,195,630,713
9657,ACCNCB970,NA-0111,Adaptador Tipo C a HDMI + USB 3.0 + PD,NA-0111,195,630,713
9658,ACCNCB980,NA-0112,Adaptador Tipo C a USB 3.0 + PD,NA-0112,195,630,713
9659,ACCNCB990,NA-0113,Adaptador Tipo C a HDMI+VGA,NA-0113,195,630,713
9660,ACCNCB1000,NA-0114,Adaptador Tipo C a HDM,NA-0114,195,630,713
9661,IMPXRX2380,C8000_DT,Impresora L·ser Color,C8000DT,175,621,792
9662,BOCPAN170,SC-TMAX20PUK,Bocina con Sistema de Altavoces Inal·mbricos,SC-TMAX20PUK,122,626,41
9663,BOCPAN160,SC-CMAX50LM,Bocina con TripiÈ y MicrÛfono,SC-CMAX50LM,122,626,41
9664,BOCPAN150,RP-HF410BPUR,AudÌfonos Tipo Diadema,RP-HF410,122,627,978
9665,BOCPAN140,RP-HF410BPUA,AudÌfonos Tipo Diadema,RP-HF410,122,627,978
9666,PANSAN050,SMX-5019USM,Smart TV LED,SMX-5019USM,562,625,671
9667,PANSAN060,SMX5819USM,Smart TV LED,SMX5819USM,562,625,671
9668,MONLGE1690,27GL650F-B,Monitor LED,27GL650F-B Gaming,98,781,790
9669,ACCHPE2140,P11147-B21,Kit de Procesadores,DL180 Gen10,77,583,916
9670,MEMHPE260,P00922-B21,Memoria RAM,16GB,77,3,101
9671,MEMHPE270,P00924-B21,Memoria RAM,32GB,77,3,101
9672,MEMHPE280,P00930-B21,Memoria RAM,64GB,77,3,101
9673,DDUHPE730,833926-B21,Disco Duro,833926-B21,77,619,64
9674,DDUHPE740,833928-B21,Disco Duro,833928-B21,77,619,64
9675,DDUHPE750,834031-B21,Disco Duro,834031-B21,77,619,64
9676,DDUHPE770,P04499-B21,Disco Duro,P04499-B21,77,619,64
9677,DDUHPE790,P09726-B21,Disco Duro,P09726-B21,77,619,64
9678,ACCHPE2120,P10939-B21,Kit de Procesador,P10939-B21,77,583,916
9679,ACCHPE2110,P02965-B21,Kit de Procesador,P02965-B21,77,583,916
9680,ACCHPE2090,P02571-B21,Kit de Procesador,P02571-B21,77,583,916
9681,ACCHPE2080,P02499-B21,Kit de Procesador,P02499-B21,77,583,916
9682,ACCHPE2070,P02492-B21,Kit de Procesador,P02492-B21,77,583,916
9683,ACCHPE2060,878783-B21,Adaptador Universal,878783-B21,77,610,611
9684,ACCHPE2050,867875-B21,Adaptador ,867875-B21,77,3,189
9685,ACCHPE2040,817738-b21,Adaptador Ethernet ,817738-b21,77,630,1035
9686,ACCHPE2030,811546-B21,Adaptador Ethernet,811546-B21,77,630,1035
9687,ACCHPE2020,652497-B21,Adaptador Ethernet,652497-B21,77,630,1035
9688,SERHPE710,P20248-B21,Servidor,DL380 GEN10,77,590,821
9689,SERHPE700,P20174-B21,Servidor,DL380 GEN10,77,590,821
9690,SERHPE680,P19774-B21,Servidor,DL360 GEN10,77,590,821
9691,SERHPE670,P19563-B21,Servidor,DL180 Gen10,77,590,821
9692,SERHPE650,P19116-001,Servidor,Proliant ML110 Gen10,77,590,821
9693,ACCHPE2100,P02592-B21,Kit de Procesador,P02592-B21,77,583,916
9694,DDUWSD1540,WD60EFAX,Disco Duro,WD60EFAX,174,619,64
9695,MONVGO100,LED-W18-200-V2,Monitor ,LED-W18-200-V2,259,3,107
9696,KITTMK080,CM-CHC-WLXXPL-SPP,Kit Gamer Teclado,CM-CHC-WLXXPL-SPP,157,830,833
9697,GABYEY150,YFR-45901,Fuente de Poder,YFR-45901 RAIDEN,545,3,189
9698,GABYEY160,YFR-46201,Fuente de Poder,YFR-46201 RAIDEN,545,3,189
9699,GABYEY170,YFR-46701,Fuente de Poder,YFR-46701 RAIDEN,545,3,189
9700,ACCITL5930,461702,Soporte de TV para Video Wall,461702,102,627,142
9701,ACCITL5920,461627,Soporte Universal para Dos Monitores,461627,102,627,142
9702,ACCITL5910,461597,Soporte Universal de Pared para Monitor,461597,102,627,142
9703,ACCITL5650,152952,Adaptador de USB-C a dos puertos DisplayPort,152952,102,630,713
9704,ACCITL5590,152075,EstaciÛn Docking USB Tipo-C 6 en 1,152075,102,617,1032
9705,ACCITL5770,152648,Convertidor de HDMI a DisplayPort,152648,102,677,694
9706,NBKCYP1190,SL750U,No Break,SL750U,46,127,809
9707,BOCPAN180,RP-NJ310BPUA,AudÌfonos Inal·mbricos,RP-NJ310BPUA,122,627,978
9708,AUDLGE410,SK1D,Barra de Sonido,SK1D,98,626,41
9709,BOCPAN190,RP-NJ310BPUR,AudÌfonos Inal·mbricos,RP-NJ310BPUR,122,627,978
9710,ACCACT3900,AC-927000,Control Remoto para Pantalla,AC-927000,6,627,59
9711,BOCGEN3450,TB-915021,Audifonos InEar con Microfono,TB-915021,233,627,978
9712,BOCGEN3500,MB-925334 ,Audifonos True Wireless SoulBuds,MB-925334 ,477,627,978
9713,BOCGEN3480,AC-926713,Bocina 2.1 Bluetooth ,AC-926713,6,626,41
9714,BOCGEN3490,AC-926935,Bocina Sistema de Entretenimiento Karaoke,AC-926935,6,626,41
9715,ACCITL5600,163651,Barra de Multicontactos de 8 salidas 1U,163651,85,796,699
9716,ACPARU090,JZ320A,Punto de Acceso Inal·mbrico,AP-303 ,510,629,25
9717,ACCCLP040,7503023290364,Dispositivo para Cobro con Tarjeta,PLUS 2.0,525,634,163
9718,CABVGO790,CAB-308,Cable USB 3 en 1,CAB-308,259,677,693
9719,ACCQIA290,QAY-60302,Fuente Centralizada,YAO QAY-60302,504,3,189
9720,CAMQIA120,QCY-62401,C·mara Inal·mbrica Mini,Mini PTZ 1080,504,632,49
9721,ACCQIA370,QKM-64401,Kiosko Totem,QKM-64401,504,604,623
9722,ACCQIA330,QAY-60306,Adaptador de energÌa,QAY-60306,504,632,981
9723,ACCQIA320,QAY-60305,Conector RCA,QAY-60305,504,632,795
9724,ACCQIA310,QAY-60304,Cable Tipo Pulpo,QAY-60304,504,632,981
9725,ACCQIA300,QAO-60303,Conector Balun OUHE ,QAO-60303,504,632,795
9726,ACCQIA350,QAD-690010,MultÌmetro Digital,DINALI,504,610,777
9727,ACCQIA340,QAP-37401,Pinza ponchadora 3 en 1 BAGONG,QAP-37401,504,610,777
9728,PROBNQ1880,9H.JJH77.33L,Proyector,LH720,25,625,124
9729,PROBNQ1890,9H.JKF77.24L,Proyector,SU765,25,625,124
9730,PROBNQ1910,9H.JLA77.13L,Proyector,TK800M,25,625,124
9731,PROBNQ1900,9H.JLC77.13L,Proyector,W1700M,25,625,124
9732,ACCDAT1550,BATTLEGROUNDXL-BKCWW,Mousepad GAMING XPG XL,BATTLEGROUND XL,8,830,840
9733,ACCDAT1540,BATTLEGROUNDXLPRIME-BKCWW,Mousepad GAMING,BATTLEGROUND XL PRIME,8,830,840
9734,BOCDAT030,PRECOG,Diadema GAMING,PRECOG,8,830,839
9735,TECDAT040,SUMMONER5C-BKCES,Teclado GAMING Mec·nico,SUMMONER CHERRY SILVER,8,830,837
9736,TECDAT030,,Teclado GAMING Mec·nico,SUMMONER CHERRY MX BLUE,8,830,837
9737,TECDAT020,SUMMONER5A-BKCES,Teclado GAMING Mec·nico,SUMMONER CHERRY RED,8,830,837
9738,GABDAT070,COREREACTOR850G-BKCUS,Fuente de Poder Modular,Core Reactor,8,830,838
9739,GABDAT060,COREREACTOR750G-BKCUS,Fuente de Poder Modular,Core Reactor,8,830,838
9740,GABDAT050,COREREACTOR650G-BKCUS,Fuente de Poder,Core Reactor,8,830,838
9741,GABDAT040, INVADER-WHCWW,Gabinete GAMER,Invander,8,830,832
9742,GABDAT030,INVADER-BKCWW,Gabinete GAMER,INVADER,8,830,832
9743,GABDAT020,BATTLECRUSIER-WHCWW,Gabinete GAMER,Batlecrusier,8,830,832
9744,GABDAT010,BATTLECRUSIER-BKCWW,Gabinete GAMER,Batlecrusier,8,830,832
9745,ACCDAT1560,LEVANTE240-BKCWW,Enfriador Liquido,Levante,8,3,169
9746,SOFNRT1600,TMNR-031,Antivirus PLUS,TMNR-031,116,847,908
9747,SOFNRT1610,TMNR-032,Antivirus Est·ndar,TMNR-032,116,847,908
9748,SOFNRT1620,TMNR-033,Antivirus Deluxe,TMNR-033,116,847,908
9749,SOFNRT1630,TMNR-034,Antivirus Deluxe,TMNR-034,116,847,908
9750,SOFNRT1640,TMNR-035,Antivirus Premium,TMNR-035,116,847,908
9751,ACCVGO1960,SMG500,Stand Monitor VESA,SMG500,450,627,142
9752,ACCVGO1950,BPG600,Mochila,BPG600,259,617,1024
9753,ACCVGO1970,MPG-200,Tapete Vorago Mediano,MPG-200,259,610,798
9754,ACCVGO1980,MPG-300,Tapete Vorago XL,MPG-300,259,610,798
9755,SERHPE720,P02873-B2,Servidor  ,ProLiant DL560 GEN10,77,590,821
9756,BOCMST2830,EL-99528,AUD√çFONOS,ON-EAR,125,627,978
9757,MALSTY040,STABAP2S,Mochila ,STABAP2,497,617,1024
9758,MALSTY030,STABAP2B,Mochila,STABAP2B,497,617,1024
